case_id,event_id,timestamp,timestamp_end,timestamp_confidence,source,artifact_type,event_type,action,user,host,process,parent_process,process_id,parent_process_id,command_line,file,file_path,file_hash,device,ip_src,ip_dst,port_src,port_dst,protocol,parent_event_id,related_event_id,relationship,evidence_id,provenance
M57-Jean,EVT-M57-Jean-DLL-899,,,unknown,memory,dlllist,module,loaded,,,explorer.exe,,1944,,,MSVCP60.dll,C:\\WINDOWS\\system32\\MSVCP60.dll,,,,,,,,,,,M57-Jean-MEM-DLL-899,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-900,,,unknown,memory,dlllist,module,loaded,,,explorer.exe,,1944,,,eappprxy.dll,C:\\WINDOWS\\system32\\eappprxy.dll,,,,,,,,,,,M57-Jean-MEM-DLL-900,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-901,,,unknown,memory,dlllist,module,loaded,,,explorer.exe,,1944,,,iphlpapi.dll,C:\\WINDOWS\\system32\\iphlpapi.dll,,,,,,,,,,,M57-Jean-MEM-DLL-901,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-902,,,unknown,memory,dlllist,module,loaded,,,explorer.exe,,1944,,,WS2_32.dll,C:\\WINDOWS\\system32\\WS2_32.dll,,,,,,,,,,,M57-Jean-MEM-DLL-902,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-903,,,unknown,memory,dlllist,module,loaded,,,explorer.exe,,1944,,,WS2HELP.dll,C:\\WINDOWS\\system32\\WS2HELP.dll,,,,,,,,,,,M57-Jean-MEM-DLL-903,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-904,,,unknown,memory,dlllist,module,loaded,,,explorer.exe,,1944,,,MPR.dll,C:\\WINDOWS\\system32\\MPR.dll,,,,,,,,,,,M57-Jean-MEM-DLL-904,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-905,,,unknown,memory,dlllist,module,loaded,,,explorer.exe,,1944,,,drprov.dll,C:\\WINDOWS\\System32\\drprov.dll,,,,,,,,,,,M57-Jean-MEM-DLL-905,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-906,,,unknown,memory,dlllist,module,loaded,,,explorer.exe,,1944,,,ntlanman.dll,C:\\WINDOWS\\System32\\ntlanman.dll,,,,,,,,,,,M57-Jean-MEM-DLL-906,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-907,,,unknown,memory,dlllist,module,loaded,,,explorer.exe,,1944,,,NETUI0.dll,C:\\WINDOWS\\System32\\NETUI0.dll,,,,,,,,,,,M57-Jean-MEM-DLL-907,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-908,,,unknown,memory,dlllist,module,loaded,,,explorer.exe,,1944,,,NETUI1.dll,C:\\WINDOWS\\System32\\NETUI1.dll,,,,,,,,,,,M57-Jean-MEM-DLL-908,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-909,,,unknown,memory,dlllist,module,loaded,,,explorer.exe,,1944,,,NETRAP.dll,C:\\WINDOWS\\System32\\NETRAP.dll,,,,,,,,,,,M57-Jean-MEM-DLL-909,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-910,,,unknown,memory,dlllist,module,loaded,,,explorer.exe,,1944,,,SAMLIB.dll,C:\\WINDOWS\\System32\\SAMLIB.dll,,,,,,,,,,,M57-Jean-MEM-DLL-910,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-911,,,unknown,memory,dlllist,module,loaded,,,explorer.exe,,1944,,,davclnt.dll,C:\\WINDOWS\\System32\\davclnt.dll,,,,,,,,,,,M57-Jean-MEM-DLL-911,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-912,,,unknown,memory,dlllist,module,loaded,,,explorer.exe,,1944,,,SXS.DLL,C:\\WINDOWS\\system32\\SXS.DLL,,,,,,,,,,,M57-Jean-MEM-DLL-912,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-913,,,unknown,memory,dlllist,module,loaded,,,explorer.exe,,1944,,,browselc.dll,C:\\WINDOWS\\system32\\browselc.dll,,,,,,,,,,,M57-Jean-MEM-DLL-913,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-914,,,unknown,memory,dlllist,module,loaded,,,explorer.exe,,1944,,,DUSER.dll,C:\\WINDOWS\\system32\\DUSER.dll,,,,,,,,,,,M57-Jean-MEM-DLL-914,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-915,,,unknown,memory,dlllist,module,loaded,,,explorer.exe,,1944,,,shlxthdl.dll,C:\\Program Files\\OpenOffice.org 3\\Basis\\program\\shlxthdl\\shlxthdl.dll,,,,,,,,,,,M57-Jean-MEM-DLL-915,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-916,,,unknown,memory,dlllist,module,loaded,,,explorer.exe,,1944,,,gdiplus.dll,C:\\WINDOWS\\WinSxS\\x86_Microsoft.Windows.GdiPlus_6595b64144ccf1df_1.0.6001.22319_x-ww_f0b4c2df\\gdiplus.dll,,,,,,,,,,,M57-Jean-MEM-DLL-916,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-917,,,unknown,memory,dlllist,module,loaded,,,explorer.exe,,1944,,,MSVCR90.dll,C:\\WINDOWS\\WinSxS\\x86_Microsoft.VC90.CRT_1fc8b3b9a1e18e3b_9.0.21022.8_x-ww_d08d0375\\MSVCR90.dll,,,,,,,,,,,M57-Jean-MEM-DLL-917,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-918,,,unknown,memory,dlllist,module,loaded,,,explorer.exe,,1944,,,stlport_vc7145.dll,C:\\Program Files\\OpenOffice.org 3\\Basis\\program\\shlxthdl\\stlport_vc7145.dll,,,,,,,,,,,M57-Jean-MEM-DLL-918,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-919,,,unknown,memory,dlllist,module,loaded,,,explorer.exe,,1944,,,PDFShell.dll,C:\\Program Files\\Common Files\\Adobe\\Acrobat\\ActiveX\\PDFShell.dll,,,,,,,,,,,M57-Jean-MEM-DLL-919,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-920,,,unknown,memory,dlllist,module,loaded,,,explorer.exe,,1944,,,MSVCR80.dll,C:\\WINDOWS\\WinSxS\\x86_Microsoft.VC80.CRT_1fc8b3b9a1e18e3b_8.0.50727.4053_x-ww_e6967989\\MSVCR80.dll,,,,,,,,,,,M57-Jean-MEM-DLL-920,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-921,,,unknown,memory,dlllist,module,loaded,,,explorer.exe,,1944,,,actxprxy.dll,C:\\WINDOWS\\system32\\actxprxy.dll,,,,,,,,,,,M57-Jean-MEM-DLL-921,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-922,,,unknown,memory,dlllist,module,loaded,,,explorer.exe,,1944,,,shdoclc.dll,C:\\WINDOWS\\system32\\shdoclc.dll,,,,,,,,,,,M57-Jean-MEM-DLL-922,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-923,,,unknown,memory,dlllist,module,loaded,,,explorer.exe,,1944,,,mscms.dll,C:\\WINDOWS\\system32\\mscms.dll,,,,,,,,,,,M57-Jean-MEM-DLL-923,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-924,,,unknown,memory,dlllist,module,loaded,,,explorer.exe,,1944,,,WINSPOOL.DRV,C:\\WINDOWS\\system32\\WINSPOOL.DRV,,,,,,,,,,,M57-Jean-MEM-DLL-924,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-925,,,unknown,memory,dlllist,module,loaded,,,explorer.exe,,1944,,,mydocs.dll,C:\\WINDOWS\\system32\\mydocs.dll,,,,,,,,,,,M57-Jean-MEM-DLL-925,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-926,,,unknown,memory,dlllist,module,loaded,,,explorer.exe,,1944,,,zipfldr.dll,C:\\WINDOWS\\system32\\zipfldr.dll,,,,,,,,,,,M57-Jean-MEM-DLL-926,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-927,,,unknown,memory,dlllist,module,loaded,,,explorer.exe,,1944,,,avgse.dll,C:\\Program Files\\AVG\\AVG9\\avgse.dll,,,,,,,,,,,M57-Jean-MEM-DLL-927,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-928,,,unknown,memory,dlllist,module,loaded,,,explorer.exe,,1944,,,MSVCP80.dll,C:\\WINDOWS\\WinSxS\\x86_Microsoft.VC80.CRT_1fc8b3b9a1e18e3b_8.0.50727.4053_x-ww_e6967989\\MSVCP80.dll,,,,,,,,,,,M57-Jean-MEM-DLL-928,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-929,,,unknown,memory,dlllist,module,loaded,,,explorer.exe,,1944,,,MSGINA.dll,C:\\WINDOWS\\system32\\MSGINA.dll,,,,,,,,,,,M57-Jean-MEM-DLL-929,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-930,,,unknown,memory,dlllist,module,loaded,,,explorer.exe,,1944,,,ODBC32.dll,C:\\WINDOWS\\system32\\ODBC32.dll,,,,,,,,,,,M57-Jean-MEM-DLL-930,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-931,,,unknown,memory,dlllist,module,loaded,,,explorer.exe,,1944,,,comdlg32.dll,C:\\WINDOWS\\system32\\comdlg32.dll,,,,,,,,,,,M57-Jean-MEM-DLL-931,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-932,,,unknown,memory,dlllist,module,loaded,,,explorer.exe,,1944,,,odbcint.dll,C:\\WINDOWS\\system32\\odbcint.dll,,,,,,,,,,,M57-Jean-MEM-DLL-932,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-933,,,unknown,memory,dlllist,module,loaded,,,explorer.exe,,1944,,,MPRUI.dll,C:\\WINDOWS\\system32\\MPRUI.dll,,,,,,,,,,,M57-Jean-MEM-DLL-933,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-934,,,unknown,memory,dlllist,module,loaded,,,explorer.exe,,1944,,,NETUI2.dll,C:\\WINDOWS\\system32\\NETUI2.dll,,,,,,,,,,,M57-Jean-MEM-DLL-934,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-935,,,unknown,memory,dlllist,module,loaded,,,explorer.exe,,1944,,,netmsg.dll,C:\\WINDOWS\\system32\\netmsg.dll,,,,,,,,,,,M57-Jean-MEM-DLL-935,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-936,,,unknown,memory,dlllist,module,loaded,,,explorer.exe,,1944,,,WinSCard.dll,C:\\WINDOWS\\system32\\WinSCard.dll,,,,,,,,,,,M57-Jean-MEM-DLL-936,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-937,,,unknown,memory,dlllist,module,loaded,,,explorer.exe,,1944,,,twext.dll,C:\\WINDOWS\\system32\\twext.dll,,,,,,,,,,,M57-Jean-MEM-DLL-937,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-938,,,unknown,memory,dlllist,module,loaded,,,explorer.exe,,1944,,,ACTIVEDS.dll,C:\\WINDOWS\\system32\\ACTIVEDS.dll,,,,,,,,,,,M57-Jean-MEM-DLL-938,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-939,,,unknown,memory,dlllist,module,loaded,,,explorer.exe,,1944,,,adsldpc.dll,C:\\WINDOWS\\system32\\adsldpc.dll,,,,,,,,,,,M57-Jean-MEM-DLL-939,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-940,,,unknown,memory,dlllist,module,loaded,,,avgtray.exe,,1508,,,avgtray.exe,C:\\PROGRA~1\\AVG\\AVG9\\avgtray.exe,,,,,,,,,,,M57-Jean-MEM-DLL-940,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-941,,,unknown,memory,dlllist,module,loaded,,,avgtray.exe,,1508,,,,,,,,,,,,,,,M57-Jean-MEM-DLL-941,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-942,,,unknown,memory,dlllist,module,loaded,,,avgtray.exe,,1508,,,kernel32.dll,C:\\WINDOWS\\system32\\kernel32.dll,,,,,,,,,,,M57-Jean-MEM-DLL-942,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-943,,,unknown,memory,dlllist,module,loaded,,,avgtray.exe,,1508,,,MSVFW32.dll,C:\\WINDOWS\\system32\\MSVFW32.dll,,,,,,,,,,,M57-Jean-MEM-DLL-943,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-944,,,unknown,memory,dlllist,module,loaded,,,avgtray.exe,,1508,,,USER32.dll,C:\\WINDOWS\\system32\\USER32.dll,,,,,,,,,,,M57-Jean-MEM-DLL-944,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-945,,,unknown,memory,dlllist,module,loaded,,,avgtray.exe,,1508,,,GDI32.dll,C:\\WINDOWS\\system32\\GDI32.dll,,,,,,,,,,,M57-Jean-MEM-DLL-945,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-946,,,unknown,memory,dlllist,module,loaded,,,avgtray.exe,,1508,,,WINMM.dll,C:\\WINDOWS\\system32\\WINMM.dll,,,,,,,,,,,M57-Jean-MEM-DLL-946,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-947,,,unknown,memory,dlllist,module,loaded,,,avgtray.exe,,1508,,,ADVAPI32.dll,C:\\WINDOWS\\system32\\ADVAPI32.dll,,,,,,,,,,,M57-Jean-MEM-DLL-947,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-948,,,unknown,memory,dlllist,module,loaded,,,avgtray.exe,,1508,,,RPCRT4.dll,C:\\WINDOWS\\system32\\RPCRT4.dll,,,,,,,,,,,M57-Jean-MEM-DLL-948,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-949,,,unknown,memory,dlllist,module,loaded,,,avgtray.exe,,1508,,,Secur32.dll,C:\\WINDOWS\\system32\\Secur32.dll,,,,,,,,,,,M57-Jean-MEM-DLL-949,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-950,,,unknown,memory,dlllist,module,loaded,,,avgtray.exe,,1508,,,SHELL32.dll,C:\\WINDOWS\\system32\\SHELL32.dll,,,,,,,,,,,M57-Jean-MEM-DLL-950,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-951,,,unknown,memory,dlllist,module,loaded,,,avgtray.exe,,1508,,,msvcrt.dll,C:\\WINDOWS\\system32\\msvcrt.dll,,,,,,,,,,,M57-Jean-MEM-DLL-951,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-952,,,unknown,memory,dlllist,module,loaded,,,avgtray.exe,,1508,,,SHLWAPI.dll,C:\\WINDOWS\\system32\\SHLWAPI.dll,,,,,,,,,,,M57-Jean-MEM-DLL-952,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-953,,,unknown,memory,dlllist,module,loaded,,,avgtray.exe,,1508,,,COMCTL32.dll,C:\\WINDOWS\\WinSxS\\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.5512_x-ww_35d4ce83\\COMCTL32.dll,,,,,,,,,,,M57-Jean-MEM-DLL-953,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-954,,,unknown,memory,dlllist,module,loaded,,,avgtray.exe,,1508,,,MFC80U.DLL,C:\\WINDOWS\\WinSxS\\x86_Microsoft.VC80.MFC_1fc8b3b9a1e18e3b_8.0.50727.4053_x-ww_b77cec8e\\MFC80U.DLL,,,,,,,,,,,M57-Jean-MEM-DLL-954,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-955,,,unknown,memory,dlllist,module,loaded,,,avgtray.exe,,1508,,,MSVCR80.dll,C:\\WINDOWS\\WinSxS\\x86_Microsoft.VC80.CRT_1fc8b3b9a1e18e3b_8.0.50727.4053_x-ww_e6967989\\MSVCR80.dll,,,,,,,,,,,M57-Jean-MEM-DLL-955,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-956,,,unknown,memory,dlllist,module,loaded,,,avgtray.exe,,1508,,,MSIMG32.dll,C:\\WINDOWS\\system32\\MSIMG32.dll,,,,,,,,,,,M57-Jean-MEM-DLL-956,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-957,,,unknown,memory,dlllist,module,loaded,,,avgtray.exe,,1508,,,OLEAUT32.dll,C:\\WINDOWS\\system32\\OLEAUT32.dll,,,,,,,,,,,M57-Jean-MEM-DLL-957,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-958,,,unknown,memory,dlllist,module,loaded,,,avgtray.exe,,1508,,,ole32.dll,C:\\WINDOWS\\system32\\ole32.dll,,,,,,,,,,,M57-Jean-MEM-DLL-958,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-959,,,unknown,memory,dlllist,module,loaded,,,avgtray.exe,,1508,,,MSVCP80.dll,C:\\WINDOWS\\WinSxS\\x86_Microsoft.VC80.CRT_1fc8b3b9a1e18e3b_8.0.50727.4053_x-ww_e6967989\\MSVCP80.dll,,,,,,,,,,,M57-Jean-MEM-DLL-959,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-960,,,unknown,memory,dlllist,module,loaded,,,avgtray.exe,,1508,,,VERSION.dll,C:\\WINDOWS\\system32\\VERSION.dll,,,,,,,,,,,M57-Jean-MEM-DLL-960,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-961,,,unknown,memory,dlllist,module,loaded,,,avgtray.exe,,1508,,,IMM32.DLL,C:\\WINDOWS\\system32\\IMM32.DLL,,,,,,,,,,,M57-Jean-MEM-DLL-961,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-962,,,unknown,memory,dlllist,module,loaded,,,avgtray.exe,,1508,,,MFC80ENU.DLL,C:\\WINDOWS\\WinSxS\\x86_Microsoft.VC80.MFCLOC_1fc8b3b9a1e18e3b_8.0.50727.4053_x-ww_0ccc058c\\MFC80ENU.DLL,,,,,,,,,,,M57-Jean-MEM-DLL-962,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-963,,,unknown,memory,dlllist,module,loaded,,,avgtray.exe,,1508,,,avglogx.dll,C:\\Program Files\\AVG\\AVG9\\avglogx.dll,,,,,,,,,,,M57-Jean-MEM-DLL-963,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-964,,,unknown,memory,dlllist,module,loaded,,,avgtray.exe,,1508,,,avgcfgx.dll,C:\\Program Files\\AVG\\AVG9\\avgcfgx.dll,,,,,,,,,,,M57-Jean-MEM-DLL-964,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-965,,,unknown,memory,dlllist,module,loaded,,,avgtray.exe,,1508,,,avglngx.dll,C:\\Program Files\\AVG\\AVG9\\avglngx.dll,,,,,,,,,,,M57-Jean-MEM-DLL-965,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-966,,,unknown,memory,dlllist,module,loaded,,,avgtray.exe,,1508,,,uxtheme.dll,C:\\WINDOWS\\system32\\uxtheme.dll,,,,,,,,,,,M57-Jean-MEM-DLL-966,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-967,,,unknown,memory,dlllist,module,loaded,,,avgtray.exe,,1508,,,avguires.dll,C:\\Program Files\\AVG\\AVG9\\avguires.dll,,,,,,,,,,,M57-Jean-MEM-DLL-967,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-968,,,unknown,memory,dlllist,module,loaded,,,avgtray.exe,,1508,,,avgidpsdkx.dll,C:\\Program Files\\AVG\\AVG9\\avgidpsdkx.dll,,,,,,,,,,,M57-Jean-MEM-DLL-968,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-969,,,unknown,memory,dlllist,module,loaded,,,avgtray.exe,,1508,,,PSAPI.DLL,C:\\WINDOWS\\system32\\PSAPI.DLL,,,,,,,,,,,M57-Jean-MEM-DLL-969,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-970,,,unknown,memory,dlllist,module,loaded,,,avgtray.exe,,1508,,,MSCTF.dll,C:\\WINDOWS\\system32\\MSCTF.dll,,,,,,,,,,,M57-Jean-MEM-DLL-970,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-971,,,unknown,memory,dlllist,module,loaded,,,avgtray.exe,,1508,,,msctfime.ime,C:\\WINDOWS\\system32\\msctfime.ime,,,,,,,,,,,M57-Jean-MEM-DLL-971,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-972,,,unknown,memory,dlllist,module,loaded,,,avgtray.exe,,1508,,,Apphelp.dll,C:\\WINDOWS\\system32\\Apphelp.dll,,,,,,,,,,,M57-Jean-MEM-DLL-972,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-973,,,unknown,memory,dlllist,module,loaded,,,msmsgs.exe,,1752,,,msmsgs.exe,C:\\Program Files\\Messenger\\msmsgs.exe,,,,,,,,,,,M57-Jean-MEM-DLL-973,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-974,,,unknown,memory,dlllist,module,loaded,,,msmsgs.exe,,1752,,,,,,,,,,,,,,,M57-Jean-MEM-DLL-974,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-975,,,unknown,memory,dlllist,module,loaded,,,msmsgs.exe,,1752,,,kernel32.dll,C:\\WINDOWS\\system32\\kernel32.dll,,,,,,,,,,,M57-Jean-MEM-DLL-975,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-976,,,unknown,memory,dlllist,module,loaded,,,msmsgs.exe,,1752,,,msvcrt.dll,C:\\WINDOWS\\system32\\msvcrt.dll,,,,,,,,,,,M57-Jean-MEM-DLL-976,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-977,,,unknown,memory,dlllist,module,loaded,,,msmsgs.exe,,1752,,,ADVAPI32.dll,C:\\WINDOWS\\system32\\ADVAPI32.dll,,,,,,,,,,,M57-Jean-MEM-DLL-977,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-978,,,unknown,memory,dlllist,module,loaded,,,msmsgs.exe,,1752,,,RPCRT4.dll,C:\\WINDOWS\\system32\\RPCRT4.dll,,,,,,,,,,,M57-Jean-MEM-DLL-978,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-979,,,unknown,memory,dlllist,module,loaded,,,msmsgs.exe,,1752,,,Secur32.dll,C:\\WINDOWS\\system32\\Secur32.dll,,,,,,,,,,,M57-Jean-MEM-DLL-979,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-980,,,unknown,memory,dlllist,module,loaded,,,msmsgs.exe,,1752,,,GDI32.dll,C:\\WINDOWS\\system32\\GDI32.dll,,,,,,,,,,,M57-Jean-MEM-DLL-980,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-981,,,unknown,memory,dlllist,module,loaded,,,msmsgs.exe,,1752,,,USER32.dll,C:\\WINDOWS\\system32\\USER32.dll,,,,,,,,,,,M57-Jean-MEM-DLL-981,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-982,,,unknown,memory,dlllist,module,loaded,,,msmsgs.exe,,1752,,,WSOCK32.dll,C:\\WINDOWS\\system32\\WSOCK32.dll,,,,,,,,,,,M57-Jean-MEM-DLL-982,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-983,,,unknown,memory,dlllist,module,loaded,,,msmsgs.exe,,1752,,,WS2_32.dll,C:\\WINDOWS\\system32\\WS2_32.dll,,,,,,,,,,,M57-Jean-MEM-DLL-983,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-984,,,unknown,memory,dlllist,module,loaded,,,msmsgs.exe,,1752,,,WS2HELP.dll,C:\\WINDOWS\\system32\\WS2HELP.dll,,,,,,,,,,,M57-Jean-MEM-DLL-984,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-985,,,unknown,memory,dlllist,module,loaded,,,msmsgs.exe,,1752,,,ole32.dll,C:\\WINDOWS\\system32\\ole32.dll,,,,,,,,,,,M57-Jean-MEM-DLL-985,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-986,,,unknown,memory,dlllist,module,loaded,,,msmsgs.exe,,1752,,,OLEAUT32.dll,C:\\WINDOWS\\system32\\OLEAUT32.dll,,,,,,,,,,,M57-Jean-MEM-DLL-986,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-987,,,unknown,memory,dlllist,module,loaded,,,msmsgs.exe,,1752,,,COMCTL32.dll,C:\\WINDOWS\\WinSxS\\X86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.5512_x-ww_35d4ce83\\COMCTL32.dll,,,,,,,,,,,M57-Jean-MEM-DLL-987,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-988,,,unknown,memory,dlllist,module,loaded,,,msmsgs.exe,,1752,,,SHLWAPI.dll,C:\\WINDOWS\\system32\\SHLWAPI.dll,,,,,,,,,,,M57-Jean-MEM-DLL-988,Volatility 3 windows.dlllist from M57-Jean memory image
